Taxon	200SP1.16S.V3.V4	200SP2.16S.V3.V4	200SP3.16S.V3.V4	200SP4.16S.V3.V4	300SP1.16S.V3.V4	300SP2.16S.V3.V4	300SP3.16S.V3.V4	300SP4.16S.V3.V4	500SP1.16S.V3.V4	500SP2.16S.V3.V4	500SP3.16S.V3.V4	500SP4.16S.V3.V4	600SP1.16S.V3.V4	600SP2.16S.V3.V4	600SP3.16S.V3.V4	600SP4.16S.V3.V4	800SP1.16S.V3.V4	800SP2.16S.V3.V4	800SP3.16S.V3.V4	800SP4.16S.V3.V4	900SP1.16S.V3.V4	900SP2.16S.V3.V4	900SP3.16S.V3.V4	900SP4.16S.V3.V4	1000SP1.16S.V3.V4	1000SP2.16S.V3.V4	1000SP3.16S.V3.V4	1000SP4.16S.V3.V4	1100SP1.16S.V3.V4	1100SP2.16S.V3.V4	1100SP3.16S.V3.V4	1100SP4.16S.V3.V4	1200SP1.16S.V3.V4	1200SP2.16S.V3.V4	1200SP3.16S.V3.V4	1200SP4.16S.V3.V4	1300SP1.16S.V3.V4	1300SP2.16S.V3.V4	1300SP3.16S.V3.V4	1300SP4.16S.V3.V4	1400SP1.16S.V3.V4	1400SP2.16S.V3.V4	1400SP3.16S.V3.V4	1400SP4.16S.V3.V4	1500SP1.16S.V3.V4	1500SP2.16S.V3.V4	1500SP3.16S.V3.V4	1500SP4.16S.V3.V4
k__Bacteria;p__BHI80-139;c__;o__;f__;g__	0.0	4.12711514651e-05	5.31067445566e-05	0.0	0.0	0.0	3.5336937701e-05	0.0	2.81872762635e-05	2.33394015777e-05	2.54517688979e-05	4.48299822922e-05	0.0	4.19463087248e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.73965096847e-05	0.0	4.27295645857e-05	0.0	5.52837438151e-05	0.0	0.0	0.0	0.0	0.0	0.000119904076739	0.0	0.0	0.0	0.0	2.4643895707e-05	2.57486417591e-05	0.0	0.0	0.0	0.0	0.0	3.77401215232e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__BRC1;c__PRR-11;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.27122263748e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	7.70317113879e-05	0.000123813454395	0.000106213489113	0.000183127823221	0.0	0.0	0.0	0.0	0.000140936381317	0.000163375811044	7.63553066938e-05	4.48299822922e-05	0.000213644779946	6.29194630872e-05	0.000177064274332	5.7860325175e-05	0.0	7.0037820423e-05	0.000194787486852	8.35596406935e-05	0.00082189529054	0.0	4.27295645857e-05	0.000143843498274	8.29256157227e-05	7.43162901308e-05	2.13561131874e-05	0.000100768358735	8.77269935959e-05	6.63592023624e-05	0.000279776179057	7.18545663577e-05	0.000124536103016	0.000171008379411	3.35965059634e-05	9.85755828281e-05	0.000102994567037	0.0	8.42672958625e-05	6.57138163299e-05	4.49559431757e-05	3.73399051566e-05	3.77401215232e-05	6.65070497473e-05	0.000223181074245	6.45390299784e-05	0.000155559703814	0.000134129166387
k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__;g__	0.000102708948517	4.12711514651e-05	7.96601168348e-05	0.0	0.0	8.67152271939e-05	0.000247358563907	7.51936235807e-05	0.0	4.66788031555e-05	5.09035377959e-05	6.72449734382e-05	4.74766177658e-05	4.19463087248e-05	5.90214247772e-05	0.00034716195105	9.65717044906e-05	7.0037820423e-05	0.000506447465815	0.000167119281387	0.000136982548423	0.000122096395104	6.40943468786e-05	6.16472135459e-05	5.52837438151e-05	0.000148632580262	2.13561131874e-05	7.55762690515e-05	8.77269935959e-05	0.0	3.99680255795e-05	0.000215563699073	7.47216618098e-05	2.85013965684e-05	6.71930119268e-05	0.000147863374242	5.14972835183e-05	0.0	0.000168534591725	0.0	0.0	0.0	7.54802430464e-05	0.000332535248736	2.47978971383e-05	0.0	3.11119407629e-05	3.35322915968e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082189529054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00717788553738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.59272831788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47978971383e-05	0.0	6.22238815257e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116872492111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;Other	0.000333804082681	0.0	7.96601168348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54517688979e-05	2.24149911461e-05	2.37383088829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00797238431824	0.0	0.0	0.0	2.76418719076e-05	0.0	0.0	2.51920896838e-05	0.0	0.0	0.0	3.59272831788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.00102708948517	0.0	0.000132766861391	0.0	0.0	8.67152271939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484918221419	0.0	0.0	0.0	2.76418719076e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000107781849537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68085449676e-05	0.0	3.35322915968e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__PW3	0.0	0.0	0.0	0.0	0.0	0.0	3.5336937701e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000191775567793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45390299784e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81872762635e-05	0.0	0.0	2.24149911461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.13561131874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	2.56772371293e-05	0.0	0.000132766861391	6.10426077402e-05	0.0	0.0	0.0	0.0	8.45618287905e-05	4.66788031555e-05	0.0	2.24149911461e-05	0.00384560603903	0.000167785234899	0.00283302838931	0.000636463576925	0.000193143408981	0.0	7.79149947407e-05	0.000292458742427	0.000520533684009	0.000366289185312	0.0002991069521	0.000226039783002	0.0010780330044	0.000198176773682	4.27122263748e-05	0.000881723138934	0.000526361961576	0.000398155214174	0.000239808153477	0.000395200114967	0.00159406211861	0.00131106424215	0.00278850999496	0.000837892454039	0.000334732342869	0.000663289917993	0.000589871071037	0.000558567438804	0.000134867829527	0.000634778387663	0.000264180850662	0.000598563447725	0.000570351634181	0.000968085449676	0.000311119407629	0.00181074374623
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116872492111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.55762690515e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.35965059634e-05	0.0	2.57486417591e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga	0.0	8.25423029303e-05	2.65533722783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12149266486e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__Candidatus Amoebophilus	7.70317113879e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54517688979e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73965096847e-05	0.0	0.0	0.0	0.0	0.0	2.13561131874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010059687479
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__[Amoebophilaceae];g__Candidatus Cardinium	0.0	8.25423029303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16472135459e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	0.000924380536654	0.000247626908791	0.000823154540627	0.000305213038701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015192517685	0.000230704697987	0.00224281414153	0.000520742926575	9.65717044906e-05	0.0	0.0	0.000167119281387	0.000164379058108	0.000335765086536	8.54591291715e-05	0.00010274535591	0.000331702462891	0.000668846611177	6.40683395622e-05	0.000302305076206	0.000131590490394	3.31796011812e-05	3.99680255795e-05	0.0	9.9628882413e-05	0.000627030724506	0.000470351083487	0.000295726748484	2.57486417591e-05	0.000602990834539	0.0	0.000229998357155	4.49559431757e-05	0.000298719241253	0.000188700607616	6.65070497473e-05	0.0	0.0	6.22238815257e-05	0.00010059687479
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37383088829e-05	2.09731543624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03841793677e-05	0.0	0.0	0.0	0.0	2.49072206033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000373399051566	0.0	0.0	0.000223181074245	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.46798103133e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	5.13544742586e-05	0.000123813454395	0.000238980350505	0.0	0.0	0.0	7.0673875402e-05	7.51936235807e-05	0.000169123657581	0.000163375811044	2.54517688979e-05	4.48299822922e-05	0.000640934339838	0.000272651006711	0.000826299946881	0.00057860325175	0.000193143408981	0.000350189102115	0.000467489968444	0.000250678922081	0.000465740664639	0.00015262049388	0.000213647822929	0.000678119349005	0.000414628078613	0.000520214030916	0.000298985584624	0.000856531049251	0.000175453987192	0.000398155214174	0.00111910471623	0.000251490982252	0.00141971157439	0.000570027931369	0.000940702166975	0.000369658435606	0.000489224193424	0.000422093584178	0.0006741383669	0.000558567438804	8.99118863514e-05	0.00033605914641	0.000377401215232	0.000399042298484	0.000371968457075	0.00038723417987	0.000342231348392	0.000603581248743
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	3.5336937701e-05	0.0	0.0	0.0	2.54517688979e-05	2.24149911461e-05	0.0	2.09731543624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.40683395622e-05	0.0	0.0	0.0	0.0	3.59272831788e-05	0.0	2.85013965684e-05	0.0	2.4643895707e-05	2.57486417591e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22695149892e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.00341507253819	0.00429219975237	0.00406266595858	0.00256378952509	0.000761200521966	0.00156087408949	0.00222622707516	0.000977517106549	0.0017757984046	0.00144704289782	0.00180707559175	0.00210700916773	0.0041542040545	0.0022860738255	0.0033642212123	0.00491812763988	0.00608401738291	0.00259139935565	0.00576570961081	0.00647587215375	0.00473959617545	0.00363236775434	0.00273469213349	0.00223984875884	0.00428449014567	0.00326991676576	0.00241324079018	0.00272074568585	0.00359680673743	0.00248847008859	0.00443645083933	0.00388014658332	0.00620189793021	0.00521575557202	0.00631614312112	0.00320370644191	0.00466050415841	0.00506512301013	0.00387629560967	0.00354854608181	0.00170832584068	0.00384601023113	0.00184926595464	0.00332535248736	0.00309973714229	0.00790603117235	0.00538236575198	0.00462745624036
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	0.0	0.0	2.65533722783e-05	0.0	0.0	8.67152271939e-05	0.000106010813103	0.0	0.0	2.33394015777e-05	0.0	0.0	2.37383088829e-05	4.19463087248e-05	0.0	0.00034716195105	0.0	0.0	0.0	0.0	0.0	0.0	2.13647822929e-05	2.0549071182e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.99680255795e-05	0.000107781849537	0.000697402176891	0.0	0.0	0.0	0.0	6.02990834539e-05	0.000505603775175	0.0	0.0	0.0	0.0	0.0	0.000223181074245	3.22695149892e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	0.0	0.0	0.0	6.10426077402e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125960448419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28569081649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	0.000308126845551	8.25423029303e-05	5.31067445566e-05	6.10426077402e-05	0.0	0.000173430454388	0.0	0.000225580870742	0.000197310933844	0.000373430425244	0.000101807075592	0.000268979893753	4.74766177658e-05	6.29194630872e-05	0.000177064274332	0.0002314413007	0.000482858522453	7.0037820423e-05	0.000194787486852	0.000208899101734	0.000246568587162	0.000183144592656	0.000106823911464	0.000184941640638	0.000193493103353	0.000148632580262	0.000170848905499	0.000226728807155	0.000131590490394	0.000232257208268	0.000239808153477	0.000502981964504	0.000423422750255	0.000228011172547	0.00010078951789	0.000197151165656	0.000231737775832	0.000361794500724	0.00033706918345	0.00013142763266	0.000179823772703	7.46798103133e-05	0.000188700607616	0.0	0.000173585279968	9.68085449676e-05	0.00021778358534	0.000167661457984
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other	7.70317113879e-05	0.0	0.0	6.10426077402e-05	0.0	0.0	0.000176684688505	0.0	5.6374552527e-05	7.00182047332e-05	5.09035377959e-05	0.00011207495573	0.000118691544414	6.29194630872e-05	0.000177064274332	5.7860325175e-05	0.0	0.0	0.0	0.00012533946104	2.73965096847e-05	6.1048197552e-05	0.0	0.0	5.52837438151e-05	7.43162901308e-05	0.0	5.03841793677e-05	0.0	0.0	0.000119904076739	0.0	7.47216618098e-05	8.55041897053e-05	0.000134386023854	7.39316871211e-05	2.57486417591e-05	0.0	0.0	0.0	0.0	7.46798103133e-05	3.77401215232e-05	0.0	0.000123989485692	0.000161347574946	0.000124447763051	0.00010059687479
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.0063166003338	0.00429219975237	0.00650557620818	0.00457819558052	0.00434971726838	0.00511619840444	0.00307431357999	0.00203022783668	0.0032415367703	0.00275404938617	0.00394502417918	0.00360881357452	0.012557565399	0.00545302013423	0.0121584135041	0.0157380084476	0.00946402704008	0.00497268525004	0.00973937434259	0.00802172550658	0.00906824470562	0.00784469338543	0.00952869290262	0.00632911392405	0.00898360836996	0.00901704320254	0.00606513614522	0.00876684720998	0.00789542942363	0.00557417299844	0.0089928057554	0.00862254796292	0.0122045380956	0.0110015390754	0.0145136905762	0.0134062792646	0.00793058166182	0.0118789194404	0.00935366984073	0.0123870543782	0.00445063837439	0.0131809865203	0.00800090576292	0.00552008512902	0.00870406189555	0.00768014456743	0.00933358222886	0.0104285426866
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Chitinophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.37383088829e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0524098776e-05	0.0	0.0	0.0	0.0	0.0	2.51920896838e-05	0.0	0.0	0.0	0.0	0.0	0.000256512569116	0.0	0.0	0.0	0.0	0.000168534591725	0.0	0.0	0.0	3.77401215232e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011572065035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63592023624e-05	0.0	0.0	0.0	8.55041897053e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;Other;Other;Other	0.0	8.25423029303e-05	7.96601168348e-05	0.00012208521548	0.0	0.0	3.5336937701e-05	7.51936235807e-05	0.0	0.0	0.0	2.24149911461e-05	7.12149266486e-05	6.29194630872e-05	0.000177064274332	0.0	0.0	0.0	0.000155829989481	0.000208899101734	0.0	0.0	6.40943468786e-05	4.1098142364e-05	5.52837438151e-05	2.47720967103e-05	0.0	5.03841793677e-05	0.0	6.63592023624e-05	0.0	3.59272831788e-05	7.47216618098e-05	8.55041897053e-05	0.00010078951789	0.000147863374242	0.0	0.0	0.0	9.85707244948e-05	0.0	7.46798103133e-05	0.0	0.0	2.47978971383e-05	0.000129078059957	0.0	6.70645831936e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__;f__;g__	0.0	0.0	2.65533722783e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74766177658e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51920896838e-05	0.0	3.31796011812e-05	0.0	0.0	2.49072206033e-05	2.85013965684e-05	0.00010078951789	0.0	2.57486417591e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45390299784e-05	0.0	6.70645831936e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;Other;Other	0.000128386185646	0.0	0.000106213489113	0.0	0.0	0.0	0.0	7.51936235807e-05	5.6374552527e-05	0.000186715212622	5.09035377959e-05	0.0	4.74766177658e-05	2.09731543624e-05	0.0	0.0	0.0	0.0	0.000116872492111	0.0	8.2189529054e-05	9.1572296328e-05	0.000192283040636	0.0	5.52837438151e-05	0.0	8.54244527496e-05	2.51920896838e-05	4.3863496798e-05	6.63592023624e-05	0.0	0.0	0.00014944332362	8.55041897053e-05	0.000134386023854	2.4643895707e-05	2.57486417591e-05	0.0	0.000252801887587	9.85707244948e-05	4.49559431757e-05	3.73399051566e-05	0.0	0.0	0.00014878738283	3.22695149892e-05	9.33358222886e-05	3.35322915968e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81872762635e-05	4.66788031555e-05	5.09035377959e-05	8.96599645843e-05	0.000237383088829	8.38926174497e-05	0.0	0.00034716195105	0.000193143408981	0.0	7.79149947407e-05	4.17798203468e-05	0.000109586038739	0.000213668691432	8.54591291715e-05	0.00010274535591	0.00011056748763	0.000123860483551	0.000128136679124	0.000151152538103	4.3863496798e-05	0.000165898005906	7.99360511591e-05	7.18545663577e-05	0.000448329970859	5.70027931369e-05	0.000369561565597	0.000221795061363	0.0	0.000120598166908	0.0	0.000164284540825	0.0	7.46798103133e-05	3.77401215232e-05	6.65070497473e-05	2.47978971383e-05	0.0	3.11119407629e-05	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66788031555e-05	0.0	0.0	0.0	0.0	0.000118042849554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70027931369e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45390299784e-05	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Parachlamydiaceae;g__	0.0	8.25423029303e-05	0.0	0.0	0.0	8.67152271939e-05	0.0	0.0	8.45618287905e-05	0.0	2.54517688979e-05	0.0	4.74766177658e-05	6.29194630872e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.65070497473e-05	0.0	0.0	0.0	3.35322915968e-05
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__Candidatus Rhabdochlamydia	0.0	0.0	0.0	0.0	0.0	8.67152271939e-05	7.0673875402e-05	0.0	0.000140936381317	9.3357606311e-05	5.09035377959e-05	4.48299822922e-05	4.74766177658e-05	2.09731543624e-05	0.000118042849554	0.000173580975525	0.000289715113472	0.0	0.000155829989481	4.17798203468e-05	8.2189529054e-05	3.0524098776e-05	8.54591291715e-05	0.000123294427092	0.000193493103353	7.43162901308e-05	0.000170848905499	0.000176344627787	0.0	0.000199077607087	0.000159872102318	3.59272831788e-05	0.000448329970859	0.000142506982842	0.000268772047707	0.00024643895707	0.000128743208796	0.000180897250362	8.42672958625e-05	0.00013142763266	0.000134867829527	0.0	3.77401215232e-05	0.0	0.000123989485692	0.000129078059957	0.0	0.000167661457984
k__Bacteria;p__Chlorobi;c__;o__;f__;g__	0.0	8.25423029303e-05	0.000132766861391	0.0	0.000108742931709	8.67152271939e-05	3.5336937701e-05	0.000150387247161	0.000225498210108	9.3357606311e-05	0.000101807075592	0.000493129805214	0.000427289559892	8.38926174497e-05	0.000295107123886	0.000752184227275	9.65717044906e-05	0.000140075640846	0.000389574973704	0.000208899101734	0.000273965096847	0.000213668691432	0.000555484339615	0.000123294427092	0.000304060590983	0.000222948870392	0.000298985584624	0.00032749716589	0.000263180980788	3.31796011812e-05	0.000279776179057	0.00032334554861	0.000821938279907	0.000142506982842	0.000772719637158	0.000542165705555	0.000154491850555	0.00030149541727	0.0	0.000525710530639	0.000134867829527	7.46798103133e-05	0.00011322036457	6.65070497473e-05	0.000396766354213	0.000161347574946	0.000186671644577	0.000201193749581
k__Bacteria;p__Chlorobi;c__BSV26;o__A89;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74766177658e-05	0.0	0.000118042849554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.98144412065e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.85707244948e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__SJA-28;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000118691544414	0.0	0.00041314997344	5.7860325175e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.40943468786e-05	2.0549071182e-05	8.29256157227e-05	7.43162901308e-05	0.0	0.0	0.0	3.31796011812e-05	0.0	0.000107781849537	0.00014944332362	5.70027931369e-05	0.00020157903578	2.4643895707e-05	2.57486417591e-05	0.0	0.0	0.000295712173484	8.99118863514e-05	0.0	0.0	6.65070497473e-05	0.0	3.22695149892e-05	0.0	0.00010059687479
